bid,mid,returns,position
680665.84,680665.84,nan,nan
680895.15,680895.15,0.0,nan
680537.89,680537.89,-0.0005248293492282036,-1.0
679829.35,679829.35,0.0,nan
679806.02,679806.02,-3.4318024548379164e-05,nan
680537.09,680537.09,0.0,nan
680986.08,680986.08,0.0006595407645918716,nan
681283.3,681283.3,0.0,1.0
679514.18,679514.18,0.0,nan
679104.7,679104.7,-0.0006027886384133801,nan
683430.84,683430.84,0.0,nan
683440.28,683440.28,1.3812567786614311e-05,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
677401.69,677401.69,nan,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678471.78,678471.78,0.0015784514497187842,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
678934.27,678934.27,0.0006814320856995955,nan
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
679767.03,679767.03,0.0012258177780171706,1.0
680163.4,680163.4,0.0005829268946119069,1.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
680196.97,680196.97,0.0,0.0
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678015.6,678015.6,nan,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678351.74,678351.74,0.0004956474503162013,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678563.08,678563.08,0.0003115007642247462,nan
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678674.76,678674.76,0.00016456953521437202,1.0
678889.0,678889.0,0.00031562422052054293,1.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677071.07,677071.07,-1.417861782646371e-05,1.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
679106.98,679106.98,0.003289408118691301,1.0
679106.98,679106.98,0.003289408118691301,1.0
679106.98,679106.98,0.003289408118691301,1.0
679106.98,679106.98,0.003289408118691301,1.0
679106.98,679106.98,0.003289408118691301,1.0
679106.98,679106.98,0.003289408118691301,1.0
679106.98,679106.98,0.003289408118691301,1.0
